ProductID,ProductCategory,ProductBrand,ProductPrice,CustomerAge,CustomerGender,PurchaseFrequency,CustomerSatisfaction,PurchaseIntent
11346,Tablets,HP,301.3791518,61,1,9,4,1
11347,Smart Watches,Other Brands,166.6965479,40,1,12,5,1
11348,Laptops,Apple,2687.717052,69,1,13,5,1
11349,Headphones,Other Brands,2636.430345,38,0,11,2,0
11350,Smart Watches,Apple,341.493759,68,0,12,3,0
11351,Headphones,Samsung,1000.008976,31,0,8,1,0
11352,Tablets,Samsung,865.4139983,33,1,8,5,1
11353,Headphones,Samsung,1117.628171,28,1,14,4,1
11354,Headphones,Apple,2754.167104,35,1,18,5,1
11355,Tablets,Other Brands,2350.006788,22,1,2,5,1
11356,Headphones,HP,2152.176785,35,0,9,5,1
11357,Headphones,Samsung,897.7580055,64,1,15,3,1
11358,Laptops,Apple,545.0540249,68,0,9,1,0
11359,Tablets,HP,340.5324261,64,0,14,1,0
11360,Tablets,HP,1453.9963,31,1,16,2,1
11361,Headphones,Other Brands,213.7420548,26,1,15,4,1
11362,Smart Watches,Apple,343.0780665,27,1,12,3,0
11363,Laptops,Sony,146.3065537,43,1,4,2,1
11364,Laptops,HP,490.7458306,31,1,15,1,1
11365,Smartphones,Samsung,690.9837864,59,0,1,5,1
11366,Laptops,Samsung,2689.933702,18,1,16,3,0
11367,Laptops,Sony,1861.015153,50,1,4,5,1
11368,Laptops,Apple,1003.454296,45,1,19,1,1
11369,Tablets,HP,1828.804458,35,1,18,2,1
11370,Smart Watches,HP,2821.458535,41,1,4,5,1
11371,Tablets,HP,2871.046758,60,1,11,3,1
11372,Smart Watches,HP,675.2290548,40,1,2,5,1
11373,Laptops,Apple,454.1152881,54,1,7,2,1
11374,Headphones,HP,1173.134194,67,1,13,4,1
11375,Laptops,Sony,2552.519924,42,0,8,1,0
11376,Smart Watches,Samsung,2408.611784,35,0,14,3,0
11377,Laptops,Apple,235.7639469,55,1,8,5,1
11378,Headphones,Other Brands,2159.719985,52,0,1,1,0
11379,Tablets,Sony,1479.196532,31,1,1,4,1
11380,Smartphones,Apple,1685.163527,49,1,3,4,1
11381,Tablets,HP,367.8185873,63,1,6,4,1
11382,Tablets,Apple,2614.089862,65,1,18,4,1
11383,Smartphones,Samsung,2756.59825,40,1,18,2,1
11384,Laptops,HP,1179.109986,58,1,13,5,1
11385,Laptops,HP,2591.545522,66,0,16,2,0
11386,Laptops,Apple,270.7090173,47,0,8,4,1
11387,Smart Watches,Apple,2015.731066,23,1,7,4,1
11388,Smart Watches,Sony,499.425217,53,0,9,5,1
11389,Headphones,Other Brands,595.642965,66,1,16,1,1
11390,Laptops,Other Brands,2500.160951,50,1,18,1,1
11391,Smart Watches,Samsung,1367.053192,25,0,14,1,0
11392,Headphones,Samsung,1987.527721,28,0,12,1,0
11393,Headphones,Apple,310.2274731,51,1,6,4,1
11394,Headphones,Sony,308.1728564,44,1,13,1,1
11395,Smartphones,Other Brands,997.3145907,40,1,17,5,1
11396,Headphones,Samsung,1602.763648,56,0,5,2,0
11397,Smartphones,Sony,418.4781729,66,1,5,3,1
11398,Smartphones,Samsung,206.2019837,50,0,3,1,0
11399,Laptops,Sony,482.5211246,63,1,16,3,1
11400,Smartphones,HP,1065.479343,38,1,15,4,1
11401,Smart Watches,Apple,769.9662365,27,0,15,5,0
11402,Smartphones,HP,1062.767435,50,0,12,4,1
11403,Smartphones,Apple,2317.710459,44,1,18,1,1
11404,Smart Watches,HP,2705.11707,62,1,8,1,1
11405,Tablets,Apple,2229.300503,67,1,14,4,1
11406,Smartphones,HP,2230.123234,66,1,4,5,1
11407,Laptops,Apple,1688.31928,64,1,5,5,1
11408,Laptops,Other Brands,2405.192271,21,1,16,5,1
11409,Tablets,Apple,754.1463892,30,0,1,3,0
11410,Smart Watches,Other Brands,2322.347648,22,1,8,5,1
11411,Smartphones,Apple,2546.17204,30,0,4,1,0
11412,Tablets,Sony,939.0577203,62,1,14,1,1
11413,Headphones,Samsung,2659.811225,37,1,3,4,1
11414,Headphones,Apple,2536.004782,44,1,13,4,1
11415,Headphones,Other Brands,2420.964047,43,1,14,2,1
11416,Laptops,Other Brands,2575.579368,18,1,13,2,0
11417,Laptops,Apple,1354.927754,51,0,15,3,0
11418,Laptops,Samsung,2748.235469,57,0,12,3,0
11419,Smartphones,Sony,1041.013016,52,1,10,3,1
11420,Smart Watches,Other Brands,1769.726844,47,0,19,1,0
11421,Smartphones,HP,1314.288163,32,1,4,2,1
11422,Smart Watches,HP,1217.737783,57,1,1,4,1
11423,Smart Watches,Samsung,2490.903881,48,1,2,2,1
11424,Laptops,Apple,2404.189425,31,1,19,5,1
11425,Headphones,Apple,2462.735003,45,1,6,5,1
11426,Laptops,HP,555.3175926,47,0,8,2,0
11427,Laptops,Apple,226.3673614,35,1,17,4,1
11428,Smart Watches,HP,2461.492895,60,1,18,2,1
11429,Smart Watches,Other Brands,699.2658491,57,0,16,3,0
11430,Smartphones,HP,1026.904929,48,1,13,4,1
11431,Smartphones,Other Brands,2678.846061,53,1,15,5,1
11432,Smart Watches,Apple,1495.574922,24,0,1,1,0
11433,Headphones,Samsung,458.3326442,49,0,17,2,0
11434,Smart Watches,Apple,1365.683894,53,0,15,2,0
11435,Tablets,HP,481.8378689,19,1,17,4,1
11436,Smartphones,Apple,968.8631002,27,0,12,1,0
11437,Headphones,HP,1114.323384,58,1,9,1,1
11438,Smart Watches,Samsung,2189.400973,23,1,5,1,0
11439,Smart Watches,Other Brands,1955.832541,62,1,17,5,1
11440,Headphones,HP,1786.564189,45,1,7,4,1
11441,Laptops,Sony,784.3901813,58,0,18,5,1
11442,Tablets,Samsung,1908.018518,53,0,13,1,0
11443,Headphones,Apple,722.0135232,24,0,7,5,0
11444,Smart Watches,Sony,1763.128316,60,1,16,2,1
11445,Smartphones,Sony,179.1815365,59,1,16,2,1
11446,Smartphones,Sony,205.5974834,51,1,19,5,1
11447,Smartphones,Sony,1698.69658,56,0,6,3,0
11448,Headphones,Other Brands,224.3211417,41,1,7,5,1
11449,Tablets,Sony,520.6194239,57,0,19,5,1
11450,Laptops,HP,426.3538074,54,0,1,3,0
11451,Tablets,Samsung,2865.711813,25,1,17,5,1
11452,Smartphones,Samsung,261.3229655,27,0,6,2,0
11453,Headphones,Sony,279.6134425,44,1,17,3,1
11454,Headphones,HP,886.2244723,46,1,4,2,1
11455,Tablets,Other Brands,147.0416681,21,1,12,4,1
11456,Tablets,HP,288.9803185,59,1,12,2,1
11457,Smartphones,Other Brands,2415.828833,40,1,13,5,1
11458,Headphones,Other Brands,2109.960896,48,1,13,4,1
11459,Tablets,HP,2376.600992,67,0,5,1,0
11460,Laptops,HP,1014.725089,31,0,7,1,0
11461,Smartphones,Samsung,2274.978792,21,1,9,1,0
11462,Smartphones,Other Brands,1629.455364,47,0,11,2,0
11463,Smart Watches,Apple,2228.098744,66,0,6,4,1
11464,Laptops,HP,1447.658561,25,0,3,4,0
11465,Smartphones,HP,803.4828226,21,1,19,5,1
11466,Headphones,Samsung,1615.666054,30,0,9,4,0
11467,Tablets,Other Brands,1547.539997,21,0,15,1,0
11468,Headphones,HP,132.1471781,32,0,4,2,0
11469,Smart Watches,Other Brands,340.7628408,45,1,7,2,1
11470,Laptops,Apple,2146.725572,23,0,13,4,0
11471,Smart Watches,Apple,663.6918622,69,1,3,1,1
11472,Smart Watches,Other Brands,2573.785994,32,1,11,4,1
11473,Headphones,Other Brands,2989.428868,29,0,3,5,0
11474,Laptops,Other Brands,252.8042604,29,1,6,2,0
11475,Smartphones,Sony,2298.210894,37,1,18,2,1
11476,Headphones,Sony,1709.365827,44,1,14,5,1
11477,Laptops,Samsung,1195.350575,51,1,2,4,1
11478,Tablets,Other Brands,1190.553318,29,1,18,2,0
11479,Smartphones,Samsung,497.5177989,59,1,7,2,1
11480,Smart Watches,Sony,835.4638071,38,0,1,2,0
11481,Smart Watches,Samsung,178.63107,35,0,2,3,0
11482,Smartphones,Other Brands,2100.044938,33,0,13,5,1
11483,Smart Watches,HP,1307.218844,39,1,2,4,1
11484,Headphones,Apple,1357.263856,63,0,6,3,0
11485,Smart Watches,HP,2571.980661,30,0,9,5,0
11486,Smartphones,Samsung,2457.023301,43,0,10,3,0
11487,Headphones,HP,322.3187981,31,1,13,3,1
11488,Tablets,Apple,2454.660864,58,1,17,2,1
11489,Headphones,HP,2208.495126,66,0,5,3,0
11490,Tablets,Apple,1151.160823,55,0,13,3,0
11491,Smart Watches,HP,1795.479727,58,0,8,2,0
11492,Tablets,HP,251.8707925,48,0,4,5,1
11493,Tablets,Samsung,2952.546415,25,0,17,4,0
11494,Headphones,Apple,2513.775255,18,1,1,4,1
11495,Smart Watches,Sony,1862.683352,52,1,5,2,1
11496,Laptops,Other Brands,1546.300484,63,1,16,3,1
11497,Smartphones,Sony,312.026493,67,0,9,3,0
11498,Smart Watches,Other Brands,1477.297716,52,0,14,3,0
11499,Smartphones,Other Brands,1856.259791,49,1,11,1,1
11500,Headphones,Apple,2046.427418,51,0,1,1,0
11501,Smart Watches,HP,2323.46444,43,0,1,1,0
11502,Tablets,Samsung,190.4091512,32,1,4,2,1
11503,Smart Watches,Apple,432.6913942,24,1,19,2,0
11504,Smartphones,Sony,279.1200014,66,0,17,5,1
11505,Headphones,Other Brands,531.1926049,57,1,1,2,1
11506,Tablets,Apple,324.7496611,58,1,19,2,1
11507,Laptops,Samsung,1571.050682,60,0,6,2,0
11508,Tablets,Sony,2269.393693,48,0,19,5,1
11509,Headphones,Apple,226.0784792,22,0,1,1,0
11510,Tablets,Other Brands,653.8392398,19,0,16,1,0
11511,Headphones,Sony,449.7124127,36,0,7,3,0
11512,Tablets,Sony,1406.162253,34,0,16,3,0
11513,Laptops,Apple,1057.212946,35,0,8,3,0
11514,Smart Watches,Sony,1743.461621,48,1,6,4,1
11515,Tablets,Other Brands,2279.665669,54,1,12,4,1
11516,Headphones,Sony,1722.717294,44,0,19,3,0
11517,Smartphones,HP,535.1230374,62,0,16,2,0
11518,Smartphones,Samsung,700.5530203,18,1,13,1,0
11519,Headphones,Apple,1576.105018,39,0,19,5,1
11520,Smart Watches,HP,2869.357254,51,0,11,3,0
11521,Smart Watches,Sony,2733.821167,26,1,19,2,0
11522,Smartphones,HP,533.6546601,20,1,3,3,0
11523,Headphones,Apple,744.0596551,52,0,12,5,1
11524,Smartphones,HP,129.9658593,35,1,12,3,1
11525,Smart Watches,Apple,1425.676303,51,0,5,1,0
11526,Laptops,Other Brands,483.5346047,62,1,14,1,1
11527,Smartphones,Other Brands,1720.574611,53,0,6,4,1
11528,Smart Watches,HP,240.1605809,29,0,10,1,0
11529,Smart Watches,Other Brands,477.2477221,43,0,6,3,0
11530,Smart Watches,Other Brands,2010.062791,18,0,13,4,0
11531,Smart Watches,Sony,1669.332017,23,1,6,5,1
11532,Smartphones,HP,943.6958306,62,0,4,3,0
11533,Headphones,Other Brands,484.9108674,69,1,1,3,1
11534,Laptops,Apple,455.3166873,28,0,2,2,0
11535,Smart Watches,Apple,272.1716854,20,0,18,2,0
11536,Laptops,HP,1323.565148,44,1,4,3,1
11537,Laptops,Other Brands,2061.560733,64,0,18,3,0
11538,Smartphones,Apple,1280.531998,52,0,12,4,1
11539,Smartphones,Other Brands,2313.724521,61,1,3,2,1
11540,Tablets,HP,1795.422307,59,1,18,2,1
11541,Laptops,Other Brands,1306.055546,20,0,5,2,0
11542,Smartphones,HP,2929.813201,65,1,10,2,1
11543,Smart Watches,Other Brands,1007.028555,21,0,5,3,0
11544,Headphones,HP,133.7883454,22,1,7,2,0
11545,Headphones,HP,1953.372071,27,1,4,4,1
11546,Headphones,Sony,955.4730866,43,1,12,1,1
11547,Laptops,Other Brands,2858.849066,35,1,7,3,1
11548,Laptops,HP,1399.145546,24,1,17,1,0
11549,Smartphones,Apple,2675.237569,42,1,8,3,1
11550,Tablets,HP,1534.180188,65,1,12,1,1
11551,Smart Watches,Apple,879.815092,62,1,1,5,1
11552,Smartphones,Other Brands,837.066986,62,0,15,2,0
11553,Laptops,Apple,1457.564903,29,0,13,5,0
11554,Smartphones,Sony,1922.266578,19,1,13,5,1
11555,Tablets,Other Brands,1973.660958,20,1,2,3,0
11556,Smartphones,Sony,1936.117762,65,1,17,5,1
11557,Smart Watches,Apple,504.9907146,43,0,6,4,1
11558,Smartphones,Other Brands,1046.116608,68,1,6,1,1
11559,Tablets,Other Brands,2743.189991,54,1,7,1,1
11560,Headphones,Samsung,1052.780425,30,0,5,3,0
11561,Smart Watches,Apple,2117.79472,35,0,1,2,0
11562,Smartphones,Samsung,2710.830517,30,0,15,5,0
11563,Smartphones,HP,486.2210766,39,0,3,1,0
11564,Smart Watches,Sony,1055.254147,62,1,2,4,1
11565,Tablets,Sony,528.1295757,41,1,19,2,1
11566,Smart Watches,Samsung,1155.193179,65,1,18,3,1
11567,Laptops,Sony,1345.345376,50,0,14,3,0
11568,Headphones,HP,2799.369069,26,0,8,3,0
11569,Laptops,Other Brands,992.3965376,52,1,11,1,1
11570,Headphones,HP,1110.985842,26,1,3,4,1
11571,Smart Watches,Samsung,1580.944927,32,0,19,4,1
11572,Laptops,Samsung,2336.172419,37,0,12,4,1
11573,Smartphones,Samsung,589.1450914,68,0,14,2,0
11574,Laptops,Samsung,2397.328515,60,0,7,3,0
11575,Headphones,HP,871.5196832,52,0,16,1,0
11576,Smartphones,Other Brands,2343.164964,25,1,9,4,1
11577,Laptops,Other Brands,1474.597783,61,0,19,2,0
11578,Smart Watches,Other Brands,345.0664172,26,1,4,3,0
11579,Smart Watches,Apple,2921.302744,55,1,17,5,1
11580,Smart Watches,Other Brands,1506.094413,33,1,2,1,1
11581,Smartphones,Samsung,218.2809163,21,0,11,5,0
11582,Smart Watches,Other Brands,1960.069337,41,0,4,4,1
11583,Smart Watches,Sony,2185.903511,18,1,13,3,0
11584,Smart Watches,Samsung,1201.972422,36,0,7,1,0
11585,Smartphones,Other Brands,2667.588997,27,0,4,2,0
11586,Smartphones,HP,554.3242821,29,1,19,5,1
11587,Headphones,HP,1453.509069,52,0,17,5,1
11588,Smart Watches,Other Brands,157.4084222,18,0,11,2,0
11589,Headphones,Other Brands,674.9942951,62,0,8,3,0
11590,Tablets,HP,1443.628836,44,0,17,4,1
11591,Smartphones,Samsung,1633.798109,21,1,19,1,0
11592,Smartphones,HP,1617.257303,21,1,14,2,0
11593,Smart Watches,Apple,947.7222156,47,0,2,1,0
11594,Laptops,HP,2530.561792,44,0,14,4,1
11595,Laptops,Apple,1499.540919,53,0,14,1,0
11596,Smart Watches,Apple,1516.970956,34,1,18,2,1
11597,Laptops,Samsung,2303.089397,21,1,15,3,0
11598,Tablets,Sony,1946.720189,35,1,1,5,1
11599,Smartphones,Other Brands,461.1721602,18,1,8,4,1
11600,Headphones,HP,1303.425142,60,0,6,3,0
11601,Headphones,Sony,2465.811272,34,1,7,2,1
11602,Smart Watches,Apple,2356.034602,59,0,9,5,1
11603,Tablets,Samsung,1047.417942,46,0,19,4,1
11604,Smartphones,Sony,1958.478624,45,0,15,1,0
11605,Laptops,Sony,2984.829986,58,1,3,4,1
11606,Smartphones,Apple,2377.075452,31,1,16,1,1
11607,Tablets,Other Brands,1639.541668,59,0,6,5,1
11608,Laptops,Samsung,1747.471855,59,0,8,5,1
11609,Smart Watches,HP,1436.015677,56,1,12,2,1
11610,Smartphones,Samsung,1305.394997,48,1,19,5,1
11611,Smart Watches,Other Brands,2729.789725,23,1,3,1,0
11612,Smart Watches,Other Brands,2955.369857,58,0,11,1,0
11613,Tablets,Apple,2837.451519,65,0,16,3,0
11614,Headphones,Apple,2826.046238,65,0,4,4,1
11615,Headphones,HP,2058.512837,21,0,17,3,0
11616,Headphones,Other Brands,2249.034594,36,0,9,2,0
11617,Tablets,Sony,650.4855016,34,1,19,3,1
11618,Laptops,Samsung,1327.771906,56,0,9,2,0
11619,Smart Watches,HP,2861.031042,21,1,15,4,1
11620,Smart Watches,HP,2724.526748,32,1,5,4,1
11621,Headphones,Apple,591.0848119,18,1,9,2,0
11622,Laptops,Samsung,738.8712557,37,1,1,3,1
11623,Smartphones,Other Brands,2271.535998,35,1,12,3,1
11624,Tablets,HP,1448.231377,68,0,19,5,1
11625,Smartphones,Other Brands,455.5974991,21,0,16,3,0
11626,Headphones,Samsung,2530.065679,25,0,16,4,0
11627,Smartphones,Samsung,455.4397435,36,0,17,5,1
11628,Headphones,Samsung,1256.503452,43,1,19,5,1
11629,Tablets,Apple,2762.496464,52,1,6,5,1
11630,Smartphones,Samsung,1866.857536,58,0,1,1,0
11631,Tablets,Apple,1000.212144,28,1,14,5,1
11632,Smartphones,Apple,630.2493551,60,1,6,4,1
11633,Smartphones,Samsung,1466.623412,47,1,12,5,1
11634,Smartphones,Other Brands,856.1611811,64,0,3,4,1
11635,Smart Watches,Samsung,2197.861677,40,0,1,2,0
11636,Smartphones,Samsung,814.0564624,64,1,16,1,1
11637,Smartphones,HP,1703.984033,38,0,2,2,0
11638,Headphones,Other Brands,1939.463898,39,0,15,2,0
11639,Smartphones,HP,812.6006757,51,0,5,4,1
11640,Laptops,Sony,1699.846171,34,1,18,2,1
11641,Smartphones,HP,829.3115485,20,0,13,5,0
11642,Headphones,HP,1092.431007,50,0,1,5,1
11643,Tablets,Apple,2490.952598,69,0,2,2,0
11644,Laptops,HP,1844.048815,67,0,7,4,1
11645,Smartphones,Samsung,1705.107565,27,1,9,5,1
11646,Laptops,Apple,2905.947176,19,1,2,4,1
11647,Tablets,Apple,2466.535002,49,0,16,2,0
11648,Smartphones,Samsung,1540.38112,47,0,17,1,0
11649,Laptops,Samsung,2787.384681,35,1,8,3,1
11650,Smart Watches,HP,1341.929821,20,0,10,1,0
11651,Smartphones,Apple,1070.24159,32,0,18,2,0
11652,Headphones,Apple,502.6522842,54,0,18,1,0
11653,Smartphones,Samsung,2700.438711,31,1,15,5,1
11654,Smartphones,Other Brands,2937.479913,24,1,16,1,0
11655,Smart Watches,HP,2314.666367,54,0,9,1,0
11656,Headphones,Samsung,359.4147165,43,1,18,3,1
11657,Smartphones,Apple,1833.070556,38,1,10,3,1
11658,Smartphones,Sony,476.0075462,68,0,14,2,0
11659,Laptops,HP,2676.780364,51,0,17,2,0
11660,Tablets,Sony,618.1413985,24,0,19,4,0
11661,Smart Watches,Apple,1139.994028,59,0,14,3,0
11662,Tablets,Samsung,119.9719719,56,0,8,2,0
11663,Laptops,HP,2178.144539,19,0,18,5,0
11664,Laptops,Other Brands,535.3277543,45,0,8,3,0
11665,Smartphones,Samsung,1397.286714,45,0,7,3,0
11666,Tablets,Sony,742.3346529,33,0,14,2,0
11667,Laptops,Samsung,2141.208224,35,1,6,4,1
11668,Tablets,Apple,2745.073473,53,0,15,3,0
11669,Smart Watches,Apple,2040.261343,55,1,1,2,1
11670,Smartphones,Other Brands,1496.491439,45,1,1,1,1
11671,Smart Watches,HP,1770.7425,40,0,18,1,0
11672,Laptops,Sony,2082.727958,48,1,7,2,1
11673,Smartphones,HP,1678.331299,58,0,12,5,1
11674,Smart Watches,Apple,161.3711637,41,0,19,5,1
11675,Smart Watches,Sony,2638.609649,30,1,9,2,0
11676,Tablets,Sony,1945.441888,40,1,14,4,1
11677,Smartphones,Sony,2506.581291,49,0,18,1,0
11678,Tablets,Sony,961.8506845,27,1,15,4,1
11679,Tablets,Other Brands,1058.819499,40,0,8,4,1
11680,Smartphones,Samsung,2021.353458,39,0,10,4,1
11681,Headphones,Other Brands,1538.074631,49,1,1,3,1
11682,Smart Watches,Other Brands,1403.365198,45,0,17,1,0
11683,Laptops,Sony,1221.179221,48,0,14,3,0
11684,Laptops,Sony,1049.292973,54,1,16,2,1
11685,Tablets,Samsung,864.9743206,28,0,7,1,0
11686,Smartphones,Sony,2422.361012,67,0,2,1,0
11687,Laptops,Apple,1998.515161,38,1,17,5,1
11688,Tablets,Apple,377.9124412,19,0,18,3,0
11689,Smart Watches,Samsung,1128.002374,22,1,1,3,0
11690,Headphones,HP,1767.824365,65,1,15,4,1
11691,Smartphones,Other Brands,554.4537974,65,0,12,1,0
11692,Headphones,Samsung,662.5232003,38,0,16,3,0
11693,Smartphones,Sony,1373.115054,40,1,19,2,1
11694,Laptops,Sony,1656.650761,59,1,15,5,1
11695,Headphones,HP,651.9863102,58,1,12,3,1
11696,Laptops,Samsung,331.463005,27,0,3,3,0
11697,Headphones,Samsung,2710.715972,57,1,8,1,1
11698,Tablets,Sony,1401.921136,65,0,5,3,0
11699,Smartphones,Other Brands,1814.198858,35,1,6,1,1
11700,Laptops,Other Brands,2710.929448,34,0,12,2,0
11701,Tablets,Sony,1417.598359,38,1,10,4,1
11702,Smartphones,HP,335.4609949,43,0,12,5,1
11703,Smart Watches,Samsung,2895.951677,61,1,6,4,1
11704,Headphones,Sony,1070.785297,55,0,12,1,0
11705,Headphones,Samsung,825.4914976,47,1,7,1,1
11706,Smartphones,Sony,2083.221816,66,1,8,2,1
11707,Headphones,Samsung,1410.814401,45,1,17,3,1
11708,Tablets,HP,1065.028844,51,1,10,5,1
11709,Smart Watches,Samsung,2918.203535,66,1,19,1,1
11710,Laptops,Apple,2726.630281,61,0,2,2,0
11711,Smart Watches,Samsung,2273.887173,60,0,8,3,0
11712,Laptops,HP,2337.262915,19,1,1,2,0
11713,Headphones,HP,2395.965593,21,0,4,4,0
11714,Headphones,HP,1347.513901,34,1,18,2,1
11715,Headphones,Other Brands,2231.643908,50,1,3,3,1
11716,Tablets,HP,675.007087,28,0,3,4,0
11717,Smart Watches,HP,371.50514,26,1,19,4,1
11718,Smartphones,HP,1819.431146,37,1,19,3,1
11719,Smartphones,HP,1818.069778,41,0,2,5,1
11720,Smart Watches,HP,1000.853935,37,1,1,4,1
11721,Smartphones,HP,1973.528597,26,1,16,4,1
11722,Tablets,HP,1524.19521,43,1,8,2,1
11723,Laptops,Apple,1823.937544,41,0,10,5,1
11724,Tablets,Samsung,1019.508174,30,0,8,3,0
11725,Smart Watches,Sony,1630.796807,65,0,1,5,1
11726,Smartphones,HP,222.4114801,37,1,4,4,1
11727,Laptops,Other Brands,2742.417194,46,1,9,1,1
11728,Tablets,Apple,1486.102412,31,1,19,1,1
11729,Laptops,HP,1819.050753,19,1,13,4,1
11730,Smartphones,Apple,334.3741412,50,1,2,3,1
11731,Smart Watches,Sony,1067.363643,43,1,5,1,1
11732,Tablets,Apple,2911.862166,69,1,8,1,1
11733,Smart Watches,Samsung,2403.948039,30,1,16,1,0
11734,Headphones,HP,1860.952655,41,1,18,4,1
11735,Tablets,Samsung,562.159618,62,1,15,1,1
11736,Tablets,Sony,1218.971184,57,0,8,2,0
11737,Headphones,Apple,2709.655057,35,0,11,1,0
11738,Smartphones,Sony,1165.459335,48,0,1,5,1
11739,Headphones,Samsung,177.7308587,46,1,8,5,1
11740,Tablets,Samsung,753.0092752,35,0,6,5,1
11741,Headphones,Apple,2991.164411,58,0,1,3,0
11742,Headphones,Samsung,2406.384998,23,1,2,5,1
11743,Smart Watches,Samsung,1209.669334,21,1,10,3,0
11744,Tablets,HP,334.3045036,64,1,9,3,1
11745,Smart Watches,Samsung,729.9289186,42,0,3,1,0
11746,Headphones,Sony,2588.118575,61,0,11,1,0
11747,Laptops,Apple,1895.82252,22,0,4,4,0
11748,Smartphones,Other Brands,837.2754411,69,1,4,3,1
11749,Smartphones,Sony,1666.084588,28,0,17,4,0
11750,Headphones,Apple,1570.321899,21,1,1,3,0
11751,Tablets,Other Brands,2311.036412,23,1,10,2,0
11752,Smart Watches,Sony,902.1018142,33,0,9,4,1
11753,Headphones,HP,1921.144844,56,1,1,1,1
11754,Headphones,Other Brands,2558.982911,30,0,5,3,0
11755,Laptops,Sony,1460.529082,24,0,5,3,0
11756,Smart Watches,Samsung,2168.784276,21,1,3,2,0
11757,Headphones,Apple,2564.882904,62,1,5,5,1
11758,Headphones,Other Brands,1765.357754,20,1,16,3,0
11759,Laptops,Sony,808.0021277,30,1,14,3,0
11760,Tablets,Sony,393.6438109,23,0,4,2,0
11761,Tablets,Samsung,1669.882355,25,1,15,1,0
11762,Headphones,Samsung,1051.627214,46,0,8,2,0
11763,Smartphones,Apple,2386.967508,53,1,6,1,1
11764,Laptops,Other Brands,1781.164756,23,0,4,5,0
11765,Headphones,Apple,141.35446,62,0,13,3,0
11766,Smartphones,Other Brands,654.5643173,26,1,5,2,0
11767,Tablets,Sony,2195.458105,36,0,1,4,1
11768,Headphones,Other Brands,2304.224548,36,1,4,4,1
11769,Headphones,Other Brands,1953.303348,44,1,16,2,1
11770,Smart Watches,Sony,168.22688,38,0,19,5,1
11771,Tablets,Samsung,464.933102,37,0,16,1,0
11772,Smart Watches,Apple,294.5461903,67,1,15,4,1
11773,Tablets,Apple,2164.144251,42,0,15,3,0
11774,Headphones,HP,2895.760481,20,1,17,3,0
11775,Smartphones,Other Brands,1358.077662,35,1,9,3,1
11776,Headphones,Apple,1817.040781,68,1,10,2,1
11777,Smartphones,Apple,1141.534232,19,1,12,5,1
11778,Laptops,Samsung,2211.497714,41,1,15,5,1
11779,Laptops,Samsung,1334.88489,65,0,1,3,0
11780,Laptops,Other Brands,2008.157746,65,0,4,3,0
11781,Headphones,Apple,903.2032861,56,0,13,4,1
11782,Smartphones,HP,1664.859374,43,0,13,2,0
11783,Tablets,Sony,1201.611244,45,0,10,3,0
11784,Tablets,HP,568.79234,41,0,8,1,0
11785,Laptops,Apple,1769.329996,50,1,11,4,1
11786,Smart Watches,HP,2181.82078,57,1,14,3,1
11787,Smart Watches,Apple,1835.678831,27,1,5,1,0
11788,Laptops,Sony,2543.143348,30,1,5,4,1
11789,Smart Watches,Sony,1649.988851,22,0,7,5,0
11790,Tablets,Apple,1800.905549,52,1,4,3,1
11791,Tablets,Other Brands,2665.86629,36,0,6,5,1
11792,Smartphones,Sony,1651.966117,23,0,9,1,0
11793,Headphones,Other Brands,494.0438263,51,0,13,3,0
11794,Smartphones,Samsung,2310.991633,28,1,6,3,0
11795,Laptops,HP,885.2743186,29,0,11,3,0
11796,Headphones,HP,1233.503238,30,0,2,1,0
11797,Smartphones,Sony,618.2276748,66,0,13,2,0
11798,Headphones,Apple,2760.013301,66,0,2,4,1
11799,Smartphones,HP,1169.736913,66,0,8,3,0
11800,Headphones,Apple,491.3043557,26,1,19,5,1
